year,lei,loan_type,loan_purpose,preapproval,construction_method,occupancy_type,loan_amount,action_taken,state_code,county_code,census_tract,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,applicant_age_above_62,co_applicant_age,co_applicant_age_above_62,income,purchaser_type,rate_spread,hoepa_status,lien_status,applicant_credit_scoring_model,co_applicant_credit_scoring_model,denial_reason_1,denial_reason_2,denial_reason_3,total_loan_costs,total_points_and_fees,origination_charges,lender_credits,interest_rate,debt_to_income_ratio,combined_loan_to_value_ratio,loan_term,intro_rate_period,balloon_payment,interest_only_payment,negative_amortization,other_non_amortizing_features,property_value,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,submission_of_application,initially_payable_to_institution,aus_1,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,2065000,5,FL,12117,12117020703,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,600,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,15000,4,FL,12095,12095013701,2,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,1,5,1,4,65-74,Yes,9999,No,34,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,60,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,295000,3,FL,1237,12137154745,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,37,0,0.6538118081180812,3,1,3,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,97,360,66,2,2,2,2,305000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,31,2,1,1,185000,3,FL,12097,12097040901,1,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,2,5,1,4,45-54,No,9999,No,34,0,0.6538118081180812,3,1,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,51.168,360,66,2,2,2,2,355000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12095,12095016605,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,35-44,No,35-44,No,160,0,0.6538118081180812,3,2,9,2,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,20%-<30%,61.618,180,66,2,2,2,2,385000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12117,12117021307,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,45-54,No,35-44,No,172,0,0.525,2,2,9,2,10,2,4,726.75,884.7839158576052,0,1000,6.5,36,35.805,60,66,2,2,2,2,485000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,115000,3,NC,37147,37147000607,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,1,5,2,4,25-34,No,9999,No,25,0,0.6538118081180812,3,1,3,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,96.949,360,66,2,2,2,2,115000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12105,12105014104,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,82,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,74.055,180,66,2,2,2,2,315000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,295000,3,FL,1237,12137154745,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,Yes,9999,No,100,0,0.6538118081180812,3,1,3,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,30%-<36%,97,360,66,2,2,2,2,305000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,155000,3,FL,12097,12097041003,1,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,55-64,No,55-64,No,145,0,0.6538118081180812,3,2,2,9,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,40,64.487,180,66,2,2,2,2,415000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,2,FL,12069,12069030702,2,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,1,2,2,2,>74,Yes,>74,Yes,63,0,0.473,3,2,9,2,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7,43,60.47,180,66,2,2,2,2,345000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,175000,2,FL,12117,12117021403,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,97,0,0.074,3,1,1,10,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,6.875,30%-<36%,30.702,180,66,2,2,2,2,575000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,1,FL,12117,12117021306,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,35-44,No,35-44,No,144,0,1.842,2,2,2,9,10,2,4,2013.143201970443,946.75,442.7375609756098,884.4192,9.75,37,72.171,180,66,2,2,2,2,515000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,1,FL,12095,12095016607,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,35-44,No,35-44,No,89,0,1.595,2,2,2,9,10,2,4,2013.143201970443,946.75,442.7375609756098,884.4192,9.25,45,69.424,180,66,2,2,2,2,395000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,2,1,105000,3,FL,12105,12105011605,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,44,0,0.6538118081180812,3,1,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,67.568,180,66,2,2,2,2,145000,1,1,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12117,12117021206,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,45-54,No,45-54,No,190,0,1.234,2,2,2,9,10,2,4,731.75,884.7839158576052,0,1000,7.875,42,70.405,180,66,2,2,2,2,545000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,3,FL,12095,12095016735,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,125,0,0.6538118081180812,3,2,2,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,76.657,180,66,2,2,2,2,455000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,31,2,1,1,95000,2,FL,12069,12069030917,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,106,0,0.467,3,1,3,10,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,6.875,<20%,27.12,180,66,2,2,2,2,355000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12127,12127091020,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,No,9999,No,60,0,1.318,2,2,2,10,10,2,4,2013.143201970443,935.5,442.7375609756098,884.4192,9.25,44,48.437,180,66,2,2,2,2,295000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,995000,1,FL,12117,12117021706,2,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,45-54,No,35-44,No,300,0,0.291,2,1,2,9,10,2,4,13822,884.7839158576052,6250,884.4192,7.5,>60%,90,360,66,2,2,2,2,1105000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,195000,3,FL,12097,12097043400,3,12,12,3,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,45-54,No,45-54,No,119,0,0.6538118081180812,3,1,1,9,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,37,62.278,360,66,2,2,2,2,305000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12117,12117021805,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,55-64,Yes,55-64,No,205,0,0.318,2,2,9,2,10,2,4,1398.75,884.7839158576052,0,1000,7,42,50.873,180,66,2,2,2,2,615000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12069,12069031321,2,12,12,2,12,12,1,1,5,16,24,42,5,17,23,42,1,1,2,1,1,1,35-44,No,35-44,No,201,0,0.538,2,1,9,2,10,2,4,2013.143201970443,796.75,442.7375609756098,884.4192,8.5,<20%,21.552,180,66,2,2,2,2,465000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,265000,3,FL,1237,12137154745,2,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,2,1,2,2,25-34,No,45-54,No,69,0,0.6538118081180812,3,1,1,9,3,5,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,46,96.416,360,66,2,2,2,2,275000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12117,12117022207,2,12,12,5,12,12,1,4,2,16,24,42,8,17,23,42,1,4,1,5,1,4,45-54,No,9999,No,93,0,0.662,2,1,2,10,10,2,4,2013.143201970443,935.5,442.7375609756098,884.4192,8.5,30%-<36%,6.608,180,66,2,2,2,2,905000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,1,FL,12127,12127091028,2,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,2,1,2,2,65-74,Yes,65-74,Yes,103,0,1.518,2,2,2,9,10,2,4,2013.143201970443,946.75,442.7375609756098,884.4192,9.25,44,63.012,180,66,2,2,2,2,375000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,3,FL,12095,12095016736,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,150,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,45,84.409,180,66,2,2,2,2,405000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,145000,1,FL,12095,12095013201,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,35-44,No,35-44,No,106,0,1.061,2,1,9,2,10,2,4,2046.75,884.7839158576052,0,1000,7.75,42,79.934,180,66,2,2,2,2,355000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12095,12095016747,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,55-64,Yes,55-64,No,116,0,0.553,2,2,2,9,10,2,4,2013.143201970443,956.25,442.7375609756098,884.4192,8.5,30%-<36%,47.903,180,66,2,2,2,2,605000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,335000,3,FL,1237,12137154745,2,12,12,3,12,12,2,2,5,16,24,42,6,17,23,42,2,2,1,3,2,2,55-64,No,55-64,No,109,0,0.6538118081180812,3,1,9,1,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,75,360,66,2,2,2,2,455000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,95000,1,FL,12095,12095017200,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,143,0,0.891,2,2,2,10,10,2,4,2013.143201970443,1490.75,442.7375609756098,884.4192,8.75,40,63.862,180,66,2,2,2,2,555000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,1,FL,12097,12097043208,1,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,2,5,1,4,25-34,No,9999,No,140,0,0.518,2,2,2,10,10,2,4,680.75,884.7839158576052,0,901.25,7.125,20%-<30%,69.945,120,66,2,2,2,2,405000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,335000,3,FL,1237,12137154745,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,44,0,0.6538118081180812,3,1,3,10,1,5,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,95,360,66,2,2,2,2,355000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,3,FL,12117,12117021606,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,45-54,No,45-54,No,55,0,0.6538118081180812,3,2,2,9,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,76.858,180,66,2,2,2,2,285000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,1,FL,12095,12095015103,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,55-64,No,65-74,Yes,93,0,1.485,2,2,2,9,10,2,4,2013.143201970443,946.75,442.7375609756098,884.4192,9.25,44,58.58,180,66,2,2,2,2,405000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,1,FL,12105,12105012509,2,12,12,2,12,12,2,2,6,16,24,42,5,17,23,42,2,2,1,2,2,2,55-64,No,55-64,No,95,0,1.244,2,2,9,2,10,2,4,2013.143201970443,946.75,442.7375609756098,884.4192,9.25,30%-<36%,27.525,180,66,2,2,2,2,325000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12097,12097042300,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,No,9999,No,42,0,0.6538118081180812,3,1,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,77.763,180,66,2,2,2,2,355000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,3,205000,1,FL,12097,12097041006,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,2,1,2,2,55-64,No,55-64,Yes,135,0,0.6538118081180812,3,1,9,3,10,2,4,4346.75,884.7839158576052,1300,884.4192,7.875,48,56.98,240,66,2,2,2,2,355000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,1,FL,12117,12117021201,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,55-64,Yes,55-64,Yes,150,0,0.449,2,1,2,9,10,2,4,2013.143201970443,831.75,442.7375609756098,884.4192,8.5,<20%,22.706,180,66,2,2,2,2,375000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,4,FL,12097,12097042800,1,12,12,2,12,12,1,1,5,16,24,42,5,17,23,42,1,1,1,2,1,1,45-54,No,45-54,No,208,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,4,FL,12117,12117020402,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,35-44,No,35-44,No,260,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,385000,3,FL,1237,12137154745,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,55-64,No,9999,No,48,0,0.6538118081180812,3,1,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,97,360,66,2,2,2,2,405000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,3,FL,12097,12097042604,1,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,65-74,Yes,65-74,Yes,79,0,0.6538118081180812,3,1,9,2,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,43,10,120,66,2,2,2,2,355000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,1,FL,12069,12069030109,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,35-44,No,9999,No,56,0,-0.176,2,1,2,10,10,2,4,1024.12,884.7839158576052,0,250,6.75,20%-<30%,37.906,120,66,2,2,2,2,195000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12069,12069031316,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,3,3,2,2,45-54,No,45-54,No,80,0,1.359,2,1,2,9,10,2,4,2013.143201970443,956.25,442.7375609756098,884.4192,9.25,42,51.166,180,66,2,2,2,2,355000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,205000,2,FL,12117,12117020806,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,65-74,Yes,65-74,Yes,87,0,-0.224,3,1,9,2,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,6.75,41,31.056,120,66,2,2,2,2,645000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,125000,3,FL,12097,12097042100,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,>74,Yes,9999,No,60,0,0.6538118081180812,3,1,2,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,27.985,180,66,2,2,2,2,425000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,2,1,215000,5,FL,12069,12069031103,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,Yes,9999,No,100,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,240,66,2,2,2,2,412294.30379746837,1,1,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,3,FL,12095,12095012307,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,Yes,9999,No,45,0,0.6538118081180812,3,2,2,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,30.339,180,66,2,2,2,2,265000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,31,2,1,1,265000,3,FL,12095,12095017506,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,139,0,0.6538118081180812,3,1,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,85.537,180,66,2,2,2,2,565000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,2,115000,4,FL,12031,12031015600,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,45-54,No,9999,No,252,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,265000,3,FL,1237,12137154745,2,12,12,5,12,12,1,4,3,16,24,42,8,17,23,42,1,4,2,5,1,4,55-64,Yes,9999,No,38,0,0.6538118081180812,3,1,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,94.982,360,66,2,2,2,2,275000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,385000,3,FL,1237,12137154745,1,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,1,5,1,4,45-54,No,9999,No,42,0,0.6538118081180812,3,1,1,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,95,360,66,2,2,2,2,405000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,1237,12137154745,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,57,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,15.033,180,66,2,2,2,2,335000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12117,12117020807,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,45-54,No,9999,No,79,0,0.6538118081180812,3,1,2,10,9,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,20%-<30%,15.385,180,66,2,2,2,2,325000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12095,12095014806,1,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,65-74,Yes,65-74,Yes,67,0,0.773,2,2,2,9,10,2,4,726.5,884.7839158576052,0,1000,7.375,37,46.625,180,66,2,2,2,2,495000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,5,FL,12095,12095018400,2,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,2,5,1,4,>74,Yes,9999,No,36,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,205000,3,FL,12097,12097042500,2,12,12,2,12,12,1,1,2,16,24,42,2,17,23,42,1,1,1,2,1,1,55-64,Yes,55-64,No,151,0,0.6538118081180812,3,1,9,2,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,37,60.35,180,66,2,2,2,2,335000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,3,FL,12097,12097042800,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,3,3,2,2,55-64,No,55-64,No,108,0,0.6538118081180812,3,2,2,9,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,55.293,180,66,2,2,2,2,375000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,3,FL,12097,12097041006,1,12,12,3,12,12,1,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,55-64,Yes,45-54,No,98,0,0.6538118081180812,3,2,1,9,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,49,60.695,180,66,2,2,2,2,395000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,205000,4,FL,12009,12009071344,2,12,12,2,12,12,2,2,5,16,24,42,3,17,23,42,2,2,2,1,2,2,35-44,No,35-44,No,184,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,4,FL,12069,12069031323,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,74,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,4,FL,12117,12117022105,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,65-74,Yes,9999,No,45,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,235000,3,FL,12069,12069031309,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,3,3,2,2,35-44,No,65-74,Yes,141,0,0.6538118081180812,3,2,2,9,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,74.993,180,66,2,2,2,2,1165000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12097,12097042800,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,35-44,No,9999,No,18,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,79.955,180,66,2,2,2,2,495000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,125000,5,FL,12009,12009068101,1,14,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,2,2,2,>74,Yes,45-54,No,76,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
